uid,nightuid,namedLocation,domainID,siteID,plotID,trapCoordinate,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,trapStatus,trapType,collectDate,endDate,tagID,individualCode,taxonID,scientificName,taxonRank,identificationQualifier,identificationReferences,nativeStatusCode,sex,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,larvalTicksAttached,nymphalTicksAttached,adultTicksAttached,tickNumber,additionalParasites,frozenSamplePrepMethod,bloodSampleID,bloodSampleBarcode,bloodSampleMethod,fecalSampleID,fecalSampleBarcode,fecalSampleCondition,earSampleID,earSampleBarcode,hairSampleID,hairSampleBarcode,hairSampleContents,voucherSampleID,voucherSampleBarcode,remarks,publicationDate,release
45ec41de-83a3-4228-856e-3055024cda82,72d49154-fa77-4a1e-b53b-45ec68b1091f,GRSM_003.mammalGrid.mam,D07,GRSM,GRSM_003,J4,distributed,deciduousForest,35.675915,-83.473052,WGS84,45.2,937.7,0.2,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NEON.MAM.D07.R1798,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,N,processed,NA,adult,NA,enlarged,pregnant,neither,19,NA,NA,NA,21,N,N,N,NA,NA,NA,GRSM.20170627.R1798.B,NA,mandibular,GRSM.20170627.R1798.F,NA,fresh,GRSM.20170627.R1798.E,NA,GRSM.20170627.R1798.H,NA,hairAndWhisker,NA,NA,NA,20240112T151443Z,RELEASE-2024
fc01d458-ef84-45f9-90fc-7492d2484b93,798e42c0-24d7-4c15-a652-f8c3f76b7b9d,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,A10,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NEON.MAM.D07.R1927,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,adult,scrotal,NA,NA,NA,21,NA,NA,NA,16,N,N,N,NA,NA,NA,GRSM.20170627.R1927.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
cbbe0455-0436-4529-9210-fecdfdbd11d7,798e42c0-24d7-4c15-a652-f8c3f76b7b9d,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,C4,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NEON.MAM.D07.R1892,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,released,NA,adult,nonscrotal,NA,NA,NA,20,NA,NA,NA,20,N,N,N,NA,NA,NA,GRSM.20170627.R1892.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
f2e6b948-4773-473a-b144-1a83b139071b,798e42c0-24d7-4c15-a652-f8c3f76b7b9d,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,B9,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NEON.MAM.D07.R1891,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,released,NA,adult,NA,nonenlarged,not,neither,20,NA,NA,NA,18,N,N,N,NA,NA,NA,NA,NA,unsuccessful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
5f1cd8d9-d5ce-455e-90dc-f44b5a7e001e,798e42c0-24d7-4c15-a652-f8c3f76b7b9d,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,C2,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NEON.MAM.D07.R1928,NA,PELE,Peromyscus leucopus,species,NA,NA,N,F,N,released,NA,subadult,NA,nonenlarged,not,neither,21,NA,NA,NA,16,N,N,N,NA,NA,NA,NA,NA,unsuccessful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
c8479249-bf23-4481-ac17-939ac01dde3b,798e42c0-24d7-4c15-a652-f8c3f76b7b9d,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,E6,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NEON.MAM.D07.R1934,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,adult,nonscrotal,NA,NA,NA,20,NA,NA,NA,20,N,N,N,NA,NA,NA,GRSM.20170627.R1934.B,NA,mandibular - QNS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
4a9f5381-942a-44d4-a3f9-66a584708b4d,798e42c0-24d7-4c15-a652-f8c3f76b7b9d,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,E7,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NEON.MAM.D07.R1933,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,N,released,NA,juvenile,NA,nonenlarged,NA,neither,19,NA,NA,NA,11,N,N,N,NA,NA,NA,GRSM.20170627.R1933.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
d5d5d38b-4ba1-4bb9-8d09-687627becd29,798e42c0-24d7-4c15-a652-f8c3f76b7b9d,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,I1,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NEON.MAM.D07.R1931,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,adult,nonscrotal,NA,NA,NA,20,NA,NA,NA,18,N,N,N,NA,NA,NA,GRSM.20170627.R1931.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
9be45ad8-c3a0-416e-bc94-b3a7a4198e81,798e42c0-24d7-4c15-a652-f8c3f76b7b9d,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,I4,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NA,NA,BLBR,Blarina brevicauda,species,NA,NA,N,F,U,processed,NA,adult,NA,nonenlarged,not,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
92681676-7282-46b9-b863-2b2f11cae376,798e42c0-24d7-4c15-a652-f8c3f76b7b9d,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,I9,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NEON.MAM.D07.R1930,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,N,released,NA,adult,NA,nonenlarged,not,neither,20,NA,NA,NA,19,N,N,N,NA,NA,NA,NA,NA,unsuccessful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
7fb50abf-bd3c-4ebc-971e-562a8ff29735,798e42c0-24d7-4c15-a652-f8c3f76b7b9d,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,I2,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NEON.MAM.D07.R1929,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,U,N,escaped,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,U,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
5ea7388f-8d3d-4f12-a2e2-743038a2182e,ed0b1c63-c661-4b10-a5bd-6e167305e435,GRSM_013.mammalGrid.mam,D07,GRSM,GRSM_013,A1,distributed,deciduousForest,35.683389,-83.63646,WGS84,45.2,578.6,0.2,5 - capture,ShermanLF,2017-06-27T00:00:00Z,2017-06-27T00:00:00Z,NEON.MAM.D07.R1970,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,adult,nonscrotal,NA,NA,NA,21,NA,NA,NA,19,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
605dcc47-fca6-4fec-9fbc-0acc4c80f64c,8a2b9337-f338-4564-8622-7ecf7b6fbf42,GRSM_020.mammalGrid.mam,D07,GRSM,GRSM_020,J1,distributed,deciduousForest,35.702253,-83.360191,WGS84,45.2,637.5,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1865,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,released,NA,adult,NA,enlarged,pregnant,neither,20,NA,NA,NA,24,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pregnant_stressed,20240112T151443Z,RELEASE-2024
6ae2a4c9-2c2a-4779-b0f1-5dcbad2c1967,8a2b9337-f338-4564-8622-7ecf7b6fbf42,GRSM_020.mammalGrid.mam,D07,GRSM,GRSM_020,H2,distributed,deciduousForest,35.702253,-83.360191,WGS84,45.2,637.5,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1725,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,N,released,NA,subadult,NA,nonenlarged,not,neither,20,NA,NA,NA,14,N,N,N,NA,NA,NA,GRSM.20170628.R1725.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fleas,20240112T151443Z,RELEASE-2024
8bdf8166-f2df-4f3f-9575-a1a9a0c5d515,8a2b9337-f338-4564-8622-7ecf7b6fbf42,GRSM_020.mammalGrid.mam,D07,GRSM,GRSM_020,G2,distributed,deciduousForest,35.702253,-83.360191,WGS84,45.2,637.5,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1837,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,processed,NA,adult,scrotal,NA,NA,NA,20,NA,NA,NA,22,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fleas,20240112T151443Z,RELEASE-2024
0426e432-3970-4b0d-90f9-d4b058b55baa,8a2b9337-f338-4564-8622-7ecf7b6fbf42,GRSM_020.mammalGrid.mam,D07,GRSM,GRSM_020,D10,distributed,deciduousForest,35.702253,-83.360191,WGS84,45.2,637.5,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1742,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,adult,scrotal,NA,NA,NA,19,NA,NA,NA,19,N,N,N,NA,NA,NA,GRSM.20170628.R1742.B,NA,mandibular - QNS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
934b6a44-b7e9-4138-8e0b-26c12dbac88d,8a2b9337-f338-4564-8622-7ecf7b6fbf42,GRSM_020.mammalGrid.mam,D07,GRSM,GRSM_020,E5,distributed,deciduousForest,35.702253,-83.360191,WGS84,45.2,637.5,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1722,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,adult,scrotal,NA,NA,NA,19,NA,NA,NA,20,N,N,N,NA,NA,NA,GRSM.20170628.R1722.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
718f2276-a07e-4480-95f2-d79f09014924,8a2b9337-f338-4564-8622-7ecf7b6fbf42,GRSM_020.mammalGrid.mam,D07,GRSM,GRSM_020,F8,distributed,deciduousForest,35.702253,-83.360191,WGS84,45.2,637.5,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1735,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,subadult,nonscrotal,NA,NA,NA,18,NA,NA,NA,15,N,N,N,NA,NA,NA,GRSM.20170628.R1735.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fleas,20240112T151443Z,RELEASE-2024
fa96e467-a0fe-41fa-aee7-9557b41989b9,8a2b9337-f338-4564-8622-7ecf7b6fbf42,GRSM_020.mammalGrid.mam,D07,GRSM,GRSM_020,G4,distributed,deciduousForest,35.702253,-83.360191,WGS84,45.2,637.5,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1743,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,adult,NA,nonenlarged,not,neither,20,NA,NA,NA,19,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
1638ab6a-bbb6-47e9-9839-ad5ee018d7cb,8a2b9337-f338-4564-8622-7ecf7b6fbf42,GRSM_020.mammalGrid.mam,D07,GRSM,GRSM_020,B10,distributed,deciduousForest,35.702253,-83.360191,WGS84,45.2,637.5,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1744,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,processed,NA,subadult,NA,nonenlarged,not,neither,19,NA,NA,NA,16,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
ef32bbd9-20bb-4c68-a354-f60a0c71d097,44eb25af-56aa-415c-bd33-b0c2368237c0,GRSM_069.mammalGrid.mam,D07,GRSM,GRSM_069,I2,distributed,deciduousForest,35.680058,-83.489165,WGS84,45.3,716.3,0.5,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1753,NA,PEMA,Peromyscus maniculatus,species,cf. species,NA,N,M,N,released,NA,adult,nonscrotal,NA,NA,NA,20,NA,NA,NA,21,N,N,N,NA,NA,NA,GRSM.20170628.R1753.B,NA,mandibular - QNS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
1024a561-5371-4ac7-841e-d0909b5b7751,44eb25af-56aa-415c-bd33-b0c2368237c0,GRSM_069.mammalGrid.mam,D07,GRSM,GRSM_069,G6,distributed,deciduousForest,35.680058,-83.489165,WGS84,45.3,716.3,0.5,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1752,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,N,released,NA,adult,NA,nonenlarged,not,neither,20,NA,NA,NA,16,N,N,N,NA,NA,NA,GRSM.20170628.R1752.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fleas,20240112T151443Z,RELEASE-2024
c307a3b1-8b97-4ef3-a3ac-23cdcbbeeb44,44eb25af-56aa-415c-bd33-b0c2368237c0,GRSM_069.mammalGrid.mam,D07,GRSM,GRSM_069,F4,distributed,deciduousForest,35.680058,-83.489165,WGS84,45.3,716.3,0.5,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1750,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,N,released,NA,adult,NA,nonenlarged,not,neither,20,NA,NA,NA,15,N,N,N,NA,NA,NA,GRSM.20170628.R1750.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
33251412-f122-4a7c-9d73-74c1e8ba82a5,44eb25af-56aa-415c-bd33-b0c2368237c0,GRSM_069.mammalGrid.mam,D07,GRSM,GRSM_069,C8,distributed,deciduousForest,35.680058,-83.489165,WGS84,45.3,716.3,0.5,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1799,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,adult,nonscrotal,NA,NA,NA,20,NA,NA,NA,20,N,N,N,NA,NA,NA,GRSM.20170628.R1799.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fleas,20240112T151443Z,RELEASE-2024
de604a73-bbfd-4f76-8e62-0136d9e1a268,d2d7f8d4-83fa-46d9-82d9-fbad8455f896,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,I2,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1931,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,released,NA,adult,nonscrotal,NA,NA,NA,21,NA,NA,NA,18,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
60b30aa1-f931-4399-8a47-2a173c4dc5d9,44eb25af-56aa-415c-bd33-b0c2368237c0,GRSM_069.mammalGrid.mam,D07,GRSM,GRSM_069,A3,distributed,deciduousForest,35.680058,-83.489165,WGS84,45.3,716.3,0.5,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1772,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,N,released,NA,adult,NA,nonenlarged,not,neither,18,NA,NA,NA,15,N,N,N,NA,NA,NA,GRSM.20170628.R1772.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fleas,20240112T151443Z,RELEASE-2024
635719b1-830c-4689-843e-8f9f9207add5,d2d7f8d4-83fa-46d9-82d9-fbad8455f896,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,I7,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1937,NA,PELE,Peromyscus leucopus,species,NA,NA,N,M,N,processed,NA,adult,nonscrotal,NA,NA,NA,20,NA,NA,NA,24,N,N,N,NA,NA,NA,GRSM.20170628.R1937.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
e0552585-f067-4515-9b7f-511f07c24b8d,d2d7f8d4-83fa-46d9-82d9-fbad8455f896,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,I1,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1936,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,adult,nonscrotal,NA,NA,NA,22,NA,NA,NA,18,N,N,N,NA,NA,NA,GRSM.20170628.R1936.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
79507e39-1ba9-4a1e-88c4-8b01109b8710,d2d7f8d4-83fa-46d9-82d9-fbad8455f896,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,I9,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1930,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,released,NA,adult,NA,nonenlarged,not,neither,21,NA,NA,NA,18,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
76abc0eb-061c-4930-a063-b4fd03a600a6,d2d7f8d4-83fa-46d9-82d9-fbad8455f896,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,F2,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1928,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,released,NA,subadult,NA,nonenlarged,NA,neither,21,NA,NA,NA,14,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
ee5a6541-dcba-4e98-a8ae-13c04f860e9e,d2d7f8d4-83fa-46d9-82d9-fbad8455f896,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,C10,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1929,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,released,NA,adult,NA,nonenlarged,not,neither,20,NA,NA,NA,19,N,N,N,NA,NA,NA,NA,NA,unsuccessful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
965db2b1-be71-48c6-a38a-d3f45fb4f4aa,d2d7f8d4-83fa-46d9-82d9-fbad8455f896,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,D1,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1892,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,released,NA,adult,nonscrotal,NA,NA,NA,21,NA,NA,NA,21,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
238fd9cd-83fd-429d-8b2a-366c454925bf,7bf5c1e5-908f-41fc-9ccf-cecc062d1d1b,GRSM_033.mammalGrid.mam,D07,GRSM,GRSM_033,I8,distributed,deciduousForest,35.697485,-83.510683,WGS84,45.2,497.1,0.2,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1944,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,adult,nonscrotal,NA,NA,NA,21,NA,NA,NA,19,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
f3e14c08-d632-4575-9edc-82d80b2d36da,d2d7f8d4-83fa-46d9-82d9-fbad8455f896,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,B10,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1891,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,F,Y,released,NA,adult,NA,nonenlarged,not,neither,20,NA,NA,NA,17,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
3a34636e-0082-4a07-ad5d-b049cae29e66,d2d7f8d4-83fa-46d9-82d9-fbad8455f896,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,A1,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1935,NA,OCNU,Ochrotomys nuttalli,species,NA,NA,N,M,N,released,NA,subadult,nonscrotal,NA,NA,NA,17,NA,NA,NA,14,N,N,N,NA,NA,NA,GRSM.20170628.R1935.B,NA,mandibular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
8a3623e8-9f96-42af-9c2b-04ea13f921a2,d2d7f8d4-83fa-46d9-82d9-fbad8455f896,GRSM_014.mammalGrid.mam,D07,GRSM,GRSM_014,A7,distributed,deciduousForest,35.665321,-83.523578,WGS84,45.2,532.7,0.3,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1934,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,Y,released,NA,adult,nonscrotal,NA,NA,NA,20,NA,NA,NA,20,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
2a655c6c-8abf-448b-b7a5-da64054316b5,7bf5c1e5-908f-41fc-9ccf-cecc062d1d1b,GRSM_033.mammalGrid.mam,D07,GRSM,GRSM_033,F3,distributed,deciduousForest,35.697485,-83.510683,WGS84,45.2,497.1,0.2,5 - capture,ShermanLF,2017-06-28T00:00:00Z,2017-06-28T00:00:00Z,NEON.MAM.D07.R1945,NA,PEMA,Peromyscus maniculatus,species,cf. species,NA,N,M,N,released,NA,adult,scrotal,NA,NA,NA,20,NA,NA,NA,25,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bot fly,20240112T151443Z,RELEASE-2024
c858c452-037b-48ee-8951-91d0800588cc,ad24a3ac-7619-42e7-a169-688e20ac16c9,GRSM_015.mammalGrid.mam,D07,GRSM,GRSM_015,E3,distributed,deciduousForest,35.731652,-83.409923,WGS84,45.2,438.3,0.3,5 - capture,ShermanLF,2017-06-29T00:00:00Z,2017-06-29T00:00:00Z,NEON.MAM.D07.R1939,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,adult,nonscrotal,NA,NA,NA,20,NA,NA,NA,17,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20240112T151443Z,RELEASE-2024
6b3433f3-bdf1-428c-beef-d8a67737a8bf,ad24a3ac-7619-42e7-a169-688e20ac16c9,GRSM_015.mammalGrid.mam,D07,GRSM,GRSM_015,F9,distributed,deciduousForest,35.731652,-83.409923,WGS84,45.2,438.3,0.3,5 - capture,ShermanLF,2017-06-29T00:00:00Z,2017-06-29T00:00:00Z,NEON.MAM.D07.R1938,NA,PELE,Peromyscus leucopus,species,cf. species,NA,N,M,N,released,NA,adult,nonscrotal,NA,NA,NA,19,NA,NA,NA,21,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Botfly,20240112T151443Z,RELEASE-2024
